"full.name","PA","run","algo","expl.var","rand","var.imp"
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio14",1,0.773304
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio15",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio18",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio2",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio3",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio4",1,0.341192
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio6",1,0.56525
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio7",1,0.618115
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","dec_ndvi",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jul_ndvi",1,0.418907
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jun_evi",1,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","oct_evi",1,0.153654
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","pop_pul",1,0.736477
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","mean_ndvi",1,0.525647
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio14",2,0.777171
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio15",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio18",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio2",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio3",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio4",2,0.353328
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio6",2,0.472768
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio7",2,0.577945
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","dec_ndvi",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jul_ndvi",2,0.392704
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jun_evi",2,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","oct_evi",2,0.127108
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","pop_pul",2,0.602329
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","mean_ndvi",2,0.472954
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio14",3,0.801857
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio15",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio18",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio2",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio3",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio4",3,0.433434
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio6",3,0.458704
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","worldclim_KE_bio7",3,0.618115
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","dec_ndvi",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jul_ndvi",3,0.405238
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","jun_evi",3,0
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","oct_evi",3,0.204528
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","pop_pul",3,0.670858
"Acacia_PA1_RUN1_GLM","PA1","RUN1","GLM","mean_ndvi",3,0.446601
